work_year,salary,experience_level,employment_type,job_title,employee_residence,remote_ratio,company_location,company_size,job_area
2022,140000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2022,247500,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,172200,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,225000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,184100,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,130000,mid,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2022,90000,mid,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2022,120000,mid,full_time,Data Scientist,United States,remote,United States,medium,Data
2022,100000,mid,full_time,Data Scientist,United States,remote,United States,medium,Data
2022,85000,mid,full_time,Data Scientist,United States,remote,United States,medium,Data
2022,78000,mid,full_time,Data Scientist,United States,remote,United States,medium,Data
2022,161000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2022,110000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2022,136000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2022,104000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2022,47280,senior,full_time,Data Scientist,Spain,on_site,Spain,medium,Data
2022,37824,senior,full_time,Data Scientist,Spain,on_site,Spain,medium,Data
2022,205000,executive,full_time,Head of Data,United States,on_site,United States,medium,Data
2022,160000,executive,full_time,Head of Data,United States,on_site,United States,medium,Data
2022,169000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2022,110600,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2022,61566,entry,full_time,Data Engineer,United Kingdom,remote,United Kingdom,medium,Data
2022,49253,entry,full_time,Data Engineer,United Kingdom,remote,United Kingdom,medium,Data
2022,160000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,130000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,245000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2022,180000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2022,135000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,100000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,220000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,150000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,198440,senior,full_time,Data Scientist,United States,on_site,United States,large,Data
2022,144000,senior,full_time,Data Scientist,United States,on_site,United States,large,Data
2022,240000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,170000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,198440,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2022,144000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2022,150000,mid,full_time,Data Analyst,United States,remote,United States,medium,Data
2022,100000,mid,full_time,Data Analyst,United States,remote,United States,medium,Data
2022,120000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2022,95000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2022,57872,mid,full_time,Data Scientist,United Kingdom,hybrid,United Kingdom,medium,Data
2022,64000,entry,full_time,Data Analyst,United States,remote,United States,large,Data
2022,39925,entry,full_time,Data Scientist,France,hybrid,France,large,Data
2022,187200,senior,full_time,Machine Learning Engineer,Canada,remote,Canada,medium,Machine Learning
2022,116100,senior,full_time,Machine Learning Engineer,Canada,remote,Canada,medium,Machine Learning
2022,150000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2022,127000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2022,275000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2022,166000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2022,159699,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2022,138938,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2022,76000,entry,full_time,Business Intelligence Analyst,United States,hybrid,United States,large,Business Intelligence
2022,166700,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2022,119000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2022,130000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2022,100000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2022,103432,senior,full_time,Analytics Engineer,United Kingdom,on_site,United Kingdom,medium,Others
2022,92350,senior,full_time,Analytics Engineer,United Kingdom,on_site,United Kingdom,medium,Others
2022,80000,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2022,52500,senior,full_time,Data Analyst,United States,on_site,United States,medium,Data
2022,236000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2022,182000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2022,180000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2022,140000,senior,full_time,Data Scientist,United States,remote,United States,medium,Data
2022,225000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2022,156400,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2022,135000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2022,100000,senior,full_time,Data Analyst,United States,remote,United States,medium,Data
2022,204500,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2022,142200,senior,full_time,Machine Learning Engineer,United States,on_site,United States,medium,Machine Learning
2022,240000,mid,full_time,Research Engineer,United States,remote,United States,medium,Research
2022,125404,entry,part_Time,Data Analyst,China,hybrid,United States,small,Data
2022,300000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,130000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,195000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2022,175000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2022,155000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,110000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,123000,senior,full_time,Data Operations Analyst,United States,on_site,United States,medium,Data
2022,92250,senior,full_time,Data Operations Analyst,United States,on_site,United States,medium,Data
2022,170000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,150000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,180000,mid,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2022,100000,mid,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2022,97000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2022,90000,senior,full_time,Data Engineer,United States,remote,United States,medium,Data
2022,200000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,160000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,210000,senior,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2022,180000,senior,full_time,Machine Learning Engineer,United States,remote,United States,medium,Machine Learning
2022,260000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,180000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,210000,executive,full_time,Analytics Engineer,United States,remote,United States,medium,Others
2022,157000,executive,full_time,Analytics Engineer,United States,remote,United States,medium,Others
2022,180000,entry,full_time,Data Scientist,United States,remote,United States,medium,Data
2022,100000,entry,full_time,Data Scientist,United States,remote,United States,medium,Data
2022,80000,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2022,52500,mid,full_time,Data Analyst,United States,on_site,United States,medium,Data
2022,128000,senior,full_time,Data Architect,United States,on_site,United States,medium,Data
2022,81500,senior,full_time,Data Architect,United States,on_site,United States,medium,Data
2022,105000,senior,full_time,Data Operations Engineer,United States,on_site,United States,medium,Data
2022,70000,senior,full_time,Data Operations Engineer,United States,on_site,United States,medium,Data
2022,175000,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2022,122500,senior,full_time,Data Scientist,United States,on_site,United States,medium,Data
2022,171000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,117000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,202800,senior,full_time,Data Scientist,United States,on_site,United States,large,Data
2022,104300,senior,full_time,Data Scientist,United States,on_site,United States,large,Data
2022,50432,senior,full_time,Data Analyst,Spain,on_site,Spain,medium,Data
2022,36773,senior,full_time,Data Analyst,Spain,on_site,Spain,medium,Data
2022,197000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,99000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,160000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
2022,110000,senior,full_time,Data Engineer,United States,on_site,United States,medium,Data
